source,series_id,series_label,weighting,window,class,long_side,excess_convention,n_months,ann_arith_return_pct,ann_geo_return_pct,ann_vol_pct,sharpe_excess_rf,max_drawdown_pct
french,INV_D_decile10,10 Portfolios Formed on Investment - decile 10 (Hi),vw,W_select,a,n/a,subtract_rf,27,36.7244,40.4473,21.942,1.4603,-14.3585
french,INV_D_decile10,10 Portfolios Formed on Investment - decile 10 (Hi),ew,W_select,a,n/a,subtract_rf,27,14.3422,12.7231,21.831,0.4401,-21.2222
french,INV_D_spread,10 Portfolios Formed on Investment - top minus bottom decile (long=low; french f-f_5_factors_2x3 detail page: CMA = Conservative(low Inv) minus Aggressive(high Inv)),vw,W_common,b,low,already_excess,15,-28.648,-25.7753,12.9362,-2.2146,-33.5314
french,INV_D_spread,10 Portfolios Formed on Investment - top minus bottom decile (long=low; french f-f_5_factors_2x3 detail page: CMA = Conservative(low Inv) minus Aggressive(high Inv)),ew,W_common,b,low,already_excess,15,1.112,0.7731,8.5768,0.1297,-11.6677
french,INV_D_spread,10 Portfolios Formed on Investment - top minus bottom decile (long=low; french f-f_5_factors_2x3 detail page: CMA = Conservative(low Inv) minus Aggressive(high Inv)),vw,W_select,b,low,already_excess,27,-14.5778,-14.4331,13.6901,-1.0648,-35.6377
french,INV_D_spread,10 Portfolios Formed on Investment - top minus bottom decile (long=low; french f-f_5_factors_2x3 detail page: CMA = Conservative(low Inv) minus Aggressive(high Inv)),ew,W_select,b,low,already_excess,27,-8.7156,-8.6913,8.4262,-1.0343,-24.4686
french,LT_REV_D_decile01,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 1 (Lo),vw,W_common,a,n/a,subtract_rf,15,14.016,11.0419,27.53,0.3208,-17.2988
french,LT_REV_D_decile01,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 1 (Lo),ew,W_common,a,n/a,subtract_rf,15,4.376,1.601,24.4418,-0.0327,-11.1138
french,LT_REV_D_decile01,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 1 (Lo),vw,W_select,a,n/a,subtract_rf,27,7.3333,4.975,22.7345,0.1146,-18.6171
french,LT_REV_D_decile01,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 1 (Lo),ew,W_select,a,n/a,subtract_rf,27,4.1422,1.6255,22.8654,-0.0257,-25.4463
french,LT_REV_D_decile02,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 2 (2),vw,W_common,a,n/a,subtract_rf,15,30.912,33.5116,19.0869,1.3474,-7.0579
french,LT_REV_D_decile02,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 2 (2),ew,W_common,a,n/a,subtract_rf,15,22.12,21.8876,21.7661,0.7779,-7.07
french,LT_REV_D_decile02,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 2 (2),vw,W_select,a,n/a,subtract_rf,27,22.4178,23.4049,15.989,1.1078,-7.0579
french,LT_REV_D_decile02,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 2 (2),ew,W_select,a,n/a,subtract_rf,27,19.0578,18.8309,18.8463,0.7606,-13.5468
french,LT_REV_D_decile03,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 3 (3),vw,W_common,a,n/a,subtract_rf,15,29.984,32.1829,19.4666,1.2741,-7.81
french,LT_REV_D_decile03,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 3 (3),ew,W_common,a,n/a,subtract_rf,15,23.536,23.9372,20.3664,0.9011,-5.83
french,LT_REV_D_decile03,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 3 (3),vw,W_select,a,n/a,subtract_rf,27,20.6178,21.2787,15.6868,1.0154,-10.8605
french,LT_REV_D_decile03,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 3 (3),ew,W_select,a,n/a,subtract_rf,27,18.2133,18.2095,17.0482,0.7918,-13.8154
french,LT_REV_D_decile04,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 4 (4),vw,W_common,a,n/a,subtract_rf,15,18.752,19.3786,13.9653,0.9727,-6.54
french,LT_REV_D_decile04,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 4 (4),ew,W_common,a,n/a,subtract_rf,15,19.944,19.7963,19.5662,0.7544,-5.15
french,LT_REV_D_decile04,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 4 (4),vw,W_select,a,n/a,subtract_rf,27,19.84,20.9945,11.4706,1.3181,-6.54
french,LT_REV_D_decile04,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 4 (4),ew,W_select,a,n/a,subtract_rf,27,14.5333,14.1368,16.2073,0.6056,-12.7011
french,LT_REV_D_decile05,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 5 (5),vw,W_common,a,n/a,subtract_rf,15,17.12,17.3128,15.0136,0.7962,-6.96
french,LT_REV_D_decile05,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 5 (5),ew,W_common,a,n/a,subtract_rf,15,20.344,20.4008,18.9896,0.7984,-5.87
french,LT_REV_D_decile05,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 5 (5),vw,W_select,a,n/a,subtract_rf,27,12.7244,12.6546,12.5043,0.6408,-7.5453
french,LT_REV_D_decile05,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 5 (5),ew,W_select,a,n/a,subtract_rf,27,14.5244,14.1273,16.2143,0.6049,-14.8926
french,LT_REV_D_decile06,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 6 (6),vw,W_common,a,n/a,subtract_rf,15,22.28,23.8583,12.1992,1.4029,-5.71
french,LT_REV_D_decile06,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 6 (6),ew,W_common,a,n/a,subtract_rf,15,19.688,19.8534,17.7353,0.8179,-5.9
french,LT_REV_D_decile06,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 6 (6),vw,W_select,a,n/a,subtract_rf,27,18.1378,18.9642,11.6148,1.1572,-6.26
french,LT_REV_D_decile06,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 6 (6),ew,W_select,a,n/a,subtract_rf,27,14.7956,14.4981,15.7804,0.6388,-15.4036
french,LT_REV_D_decile07,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 7 (7),vw,W_common,a,n/a,subtract_rf,15,24.608,26.6374,12.8013,1.518,-4.68
french,LT_REV_D_decile07,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 7 (7),ew,W_common,a,n/a,subtract_rf,15,18.76,18.8413,17.2989,0.785,-5.73
french,LT_REV_D_decile07,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 7 (7),vw,W_select,a,n/a,subtract_rf,27,28.5067,31.4591,13.3019,1.7874,-7.2161
french,LT_REV_D_decile07,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 7 (7),ew,W_select,a,n/a,subtract_rf,27,15.0667,14.8753,15.3514,0.6741,-13.4274
french,LT_REV_D_decile08,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 8 (8),vw,W_common,a,n/a,subtract_rf,15,18.664,19.6675,11.1927,1.2068,-2.91
french,LT_REV_D_decile08,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 8 (8),ew,W_common,a,n/a,subtract_rf,15,20.688,20.5547,20.1456,0.77,-6.76
french,LT_REV_D_decile08,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 8 (8),vw,W_select,a,n/a,subtract_rf,27,15.8,16.1496,12.4066,0.8943,-13.0731
french,LT_REV_D_decile08,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 8 (8),ew,W_select,a,n/a,subtract_rf,27,17.3733,17.1667,17.356,0.7293,-16.1087
french,LT_REV_D_decile09,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 9 (9),vw,W_common,a,n/a,subtract_rf,15,22.488,23.9969,13.0838,1.3217,-4.12
french,LT_REV_D_decile09,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 9 (9),ew,W_common,a,n/a,subtract_rf,15,22.576,22.754,20.3823,0.8534,-6.23
french,LT_REV_D_decile09,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 9 (9),vw,W_select,a,n/a,subtract_rf,27,19.6978,20.6265,12.982,1.1547,-6.7004
french,LT_REV_D_decile09,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 9 (9),ew,W_select,a,n/a,subtract_rf,27,17.6711,17.4798,17.507,0.74,-14.891
french,LT_REV_D_decile10,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 10 (Hi),vw,W_common,a,n/a,subtract_rf,15,42.824,50.5208,16.5518,2.2705,-4.24
french,LT_REV_D_decile10,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 10 (Hi),ew,W_common,a,n/a,subtract_rf,15,20.576,19.8979,22.3842,0.6873,-6.59
french,LT_REV_D_decile10,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 10 (Hi),vw,W_select,a,n/a,subtract_rf,27,36.2889,40.0759,21.1937,1.4902,-18.0682
french,LT_REV_D_decile10,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - decile 10 (Hi),ew,W_select,a,n/a,subtract_rf,27,20.9111,20.5622,20.8902,0.7746,-19.6449
french,LT_REV_D_spread,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - top minus bottom decile (long=low; french factor file header: LT_Rev = Low minus High prior-return portfolios),vw,W_common,b,low,already_excess,15,-28.808,-27.1105,22.5651,-1.2767,-35.5713
french,LT_REV_D_spread,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - top minus bottom decile (long=low; french factor file header: LT_Rev = Low minus High prior-return portfolios),ew,W_common,b,low,already_excess,15,-16.2,-15.3801,9.0269,-1.7946,-17.3775
french,LT_REV_D_spread,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - top minus bottom decile (long=low; french factor file header: LT_Rev = Low minus High prior-return portfolios),vw,W_select,b,low,already_excess,27,-28.9556,-27.2062,22.0581,-1.3127,-53.3713
french,LT_REV_D_spread,10 Portfolios Formed on Long-Term Reversal (Prior 13-60) - top minus bottom decile (long=low; french factor file header: LT_Rev = Low minus High prior-return portfolios),ew,W_select,b,low,already_excess,27,-16.7689,-16.0111,10.6262,-1.5781,-29.1763
french,ME_D_decile01,10 Portfolios Formed on Size (ME) - decile 1 (Lo),vw,W_common,a,n/a,subtract_rf,15,17.712,16.4886,22.754,0.5503,-9.4669
french,ME_D_decile01,10 Portfolios Formed on Size (ME) - decile 1 (Lo),ew,W_common,a,n/a,subtract_rf,15,8.432,6.6569,20.551,0.1581,-10.7438
french,ME_D_decile01,10 Portfolios Formed on Size (ME) - decile 1 (Lo),vw,W_select,a,n/a,subtract_rf,27,17.5111,16.5818,20.8757,0.6122,-18.9079
french,ME_D_decile01,10 Portfolios Formed on Size (ME) - decile 1 (Lo),ew,W_select,a,n/a,subtract_rf,27,6.0489,3.9525,21.104,0.0625,-20.9419
french,ME_D_decile02,10 Portfolios Formed on Size (ME) - decile 2 (2),vw,W_common,a,n/a,subtract_rf,15,23.488,22.1472,27.0599,0.6764,-7.92
french,ME_D_decile02,10 Portfolios Formed on Size (ME) - decile 2 (2),ew,W_common,a,n/a,subtract_rf,15,23.768,22.0048,28.6595,0.6483,-9.06
french,ME_D_decile02,10 Portfolios Formed on Size (ME) - decile 2 (2),vw,W_select,a,n/a,subtract_rf,27,20.6711,19.8013,22.9048,0.6962,-19.8029
french,ME_D_decile02,10 Portfolios Formed on Size (ME) - decile 2 (2),ew,W_select,a,n/a,subtract_rf,27,19.9956,18.7808,23.813,0.6412,-19.6603
french,ME_D_decile03,10 Portfolios Formed on Size (ME) - decile 3 (3),vw,W_common,a,n/a,subtract_rf,15,19.712,18.3329,24.6429,0.5895,-7.7
french,ME_D_decile03,10 Portfolios Formed on Size (ME) - decile 3 (3),ew,W_common,a,n/a,subtract_rf,15,18.536,16.4785,26.4466,0.5048,-7.81
french,ME_D_decile03,10 Portfolios Formed on Size (ME) - decile 3 (3),vw,W_select,a,n/a,subtract_rf,27,17.5289,16.507,21.3388,0.6,-22.2571
french,ME_D_decile03,10 Portfolios Formed on Size (ME) - decile 3 (3),ew,W_select,a,n/a,subtract_rf,27,16.7111,15.222,22.792,0.5258,-22.8394
french,ME_D_decile04,10 Portfolios Formed on Size (ME) - decile 4 (4),vw,W_common,a,n/a,subtract_rf,15,23.384,22.6625,24.733,0.7359,-7.81
french,ME_D_decile04,10 Portfolios Formed on Size (ME) - decile 4 (4),ew,W_common,a,n/a,subtract_rf,15,23.072,21.957,25.9007,0.6906,-8.06
french,ME_D_decile04,10 Portfolios Formed on Size (ME) - decile 4 (4),vw,W_select,a,n/a,subtract_rf,27,17.5289,16.5341,21.2314,0.6034,-19.7239
french,ME_D_decile04,10 Portfolios Formed on Size (ME) - decile 4 (4),ew,W_select,a,n/a,subtract_rf,27,16.0711,14.6806,22.0326,0.5152,-20.5659
french,ME_D_decile05,10 Portfolios Formed on Size (ME) - decile 5 (5),vw,W_common,a,n/a,subtract_rf,15,23.384,22.8434,24.0183,0.7576,-8.14
french,ME_D_decile05,10 Portfolios Formed on Size (ME) - decile 5 (5),ew,W_common,a,n/a,subtract_rf,15,24.704,24.2313,24.8516,0.7853,-8.16
french,ME_D_decile05,10 Portfolios Formed on Size (ME) - decile 5 (5),vw,W_select,a,n/a,subtract_rf,27,16.7867,16.0014,19.7945,0.6096,-18.6558
french,ME_D_decile05,10 Portfolios Formed on Size (ME) - decile 5 (5),ew,W_select,a,n/a,subtract_rf,27,16.5956,15.6626,20.3848,0.5826,-19.0723
french,ME_D_decile06,10 Portfolios Formed on Size (ME) - decile 6 (6),vw,W_common,a,n/a,subtract_rf,15,22.672,22.4964,21.9244,0.7977,-8.12
french,ME_D_decile06,10 Portfolios Formed on Size (ME) - decile 6 (6),ew,W_common,a,n/a,subtract_rf,15,22.352,22.0774,22.1033,0.7767,-7.9
french,ME_D_decile06,10 Portfolios Formed on Size (ME) - decile 6 (6),vw,W_select,a,n/a,subtract_rf,27,17.1644,16.6886,18.5227,0.672,-15.8184
french,ME_D_decile06,10 Portfolios Formed on Size (ME) - decile 6 (6),ew,W_select,a,n/a,subtract_rf,27,16.24,15.6107,18.6435,0.618,-16.2232
french,ME_D_decile07,10 Portfolios Formed on Size (ME) - decile 7 (7),vw,W_common,a,n/a,subtract_rf,15,24.432,25.1911,19.4804,0.9878,-6.54
french,ME_D_decile07,10 Portfolios Formed on Size (ME) - decile 7 (7),ew,W_common,a,n/a,subtract_rf,15,23.152,23.5318,19.9053,0.9024,-6.6
french,ME_D_decile07,10 Portfolios Formed on Size (ME) - decile 7 (7),vw,W_select,a,n/a,subtract_rf,27,18.0844,18.04,17.0188,0.7856,-13.1366
french,ME_D_decile07,10 Portfolios Formed on Size (ME) - decile 7 (7),ew,W_select,a,n/a,subtract_rf,27,17.2178,17.0078,17.1638,0.7283,-13.3847
french,ME_D_decile08,10 Portfolios Formed on Size (ME) - decile 8 (8),vw,W_common,a,n/a,subtract_rf,15,21.336,21.5244,19.0682,0.8472,-6.97
french,ME_D_decile08,10 Portfolios Formed on Size (ME) - decile 8 (8),ew,W_common,a,n/a,subtract_rf,15,19.648,19.5125,19.1247,0.7564,-6.53
french,ME_D_decile08,10 Portfolios Formed on Size (ME) - decile 8 (8),vw,W_select,a,n/a,subtract_rf,27,17.0756,17.0837,15.852,0.7799,-13.1662
french,ME_D_decile08,10 Portfolios Formed on Size (ME) - decile 8 (8),ew,W_select,a,n/a,subtract_rf,27,14.6889,14.3809,15.7156,0.6346,-13.112
french,ME_D_decile09,10 Portfolios Formed on Size (ME) - decile 9 (9),vw,W_common,a,n/a,subtract_rf,15,20.24,20.6009,17.178,0.8766,-7.3
french,ME_D_decile09,10 Portfolios Formed on Size (ME) - decile 9 (9),ew,W_common,a,n/a,subtract_rf,15,20.384,20.7977,17.0551,0.8913,-6.81
french,ME_D_decile09,10 Portfolios Formed on Size (ME) - decile 9 (9),vw,W_select,a,n/a,subtract_rf,27,16.1911,16.3056,14.4306,0.7953,-10.5391
french,ME_D_decile09,10 Portfolios Formed on Size (ME) - decile 9 (9),ew,W_select,a,n/a,subtract_rf,27,15.9333,16.0579,14.1314,0.7939,-10.3152
french,ME_D_decile10,10 Portfolios Formed on Size (ME) - decile 10 (Hi),vw,W_common,a,n/a,subtract_rf,15,30.328,34.0747,11.8904,2.113,-3.59
french,ME_D_decile10,10 Portfolios Formed on Size (ME) - decile 10 (Hi),ew,W_common,a,n/a,subtract_rf,15,23.472,25.1198,13.5982,1.3463,-5.37
french,ME_D_decile10,10 Portfolios Formed on Size (ME) - decile 10 (Hi),vw,W_select,a,n/a,subtract_rf,27,25.1289,27.3995,11.8488,1.7256,-7.8486
french,ME_D_decile10,10 Portfolios Formed on Size (ME) - decile 10 (Hi),ew,W_select,a,n/a,subtract_rf,27,19.8756,21.0319,11.558,1.3137,-5.37
french,ME_D_spread,10 Portfolios Formed on Size (ME) - top minus bottom decile (long=low; standard size anomaly (Banz 1981); not independently re-verified today),vw,W_common,b,low,already_excess,15,-12.616,-13.337,18.7452,-0.673,-20.6212
french,ME_D_spread,10 Portfolios Formed on Size (ME) - top minus bottom decile (long=low; standard size anomaly (Banz 1981); not independently re-verified today),ew,W_common,b,low,already_excess,15,-15.04,-15.0511,15.6739,-0.9596,-21.4354
french,ME_D_spread,10 Portfolios Formed on Size (ME) - top minus bottom decile (long=low; standard size anomaly (Banz 1981); not independently re-verified today),vw,W_select,b,low,already_excess,27,-7.6178,-8.4161,15.4871,-0.4919,-25.8448
french,ME_D_spread,10 Portfolios Formed on Size (ME) - top minus bottom decile (long=low; standard size anomaly (Banz 1981); not independently re-verified today),ew,W_select,b,low,already_excess,27,-13.8267,-14.1476,16.4835,-0.8388,-31.4817
french,MOM_D_decile01,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 1 (Lo),vw,W_common,a,n/a,subtract_rf,15,25.448,23.939,29.1602,0.6946,-11.0239
french,MOM_D_decile01,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 1 (Lo),ew,W_common,a,n/a,subtract_rf,15,2.064,-1.494,27.5717,-0.1127,-18.1811
french,MOM_D_decile01,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 1 (Lo),vw,W_select,a,n/a,subtract_rf,27,22.3733,21.3567,24.8814,0.7092,-14.5941
french,MOM_D_decile01,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 1 (Lo),ew,W_select,a,n/a,subtract_rf,27,0.1422,-3.4798,27.4017,-0.1673,-31.3806
french,MOM_D_decile02,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 2 (2),vw,W_common,a,n/a,subtract_rf,15,14.096,13.1955,18.8117,0.4738,-8.24
french,MOM_D_decile02,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 2 (2),ew,W_common,a,n/a,subtract_rf,15,14.352,12.7449,22.4313,0.4087,-5.4926
french,MOM_D_decile02,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 2 (2),vw,W_select,a,n/a,subtract_rf,27,14.9022,14.3805,17.1228,0.5939,-15.6385
french,MOM_D_decile02,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 2 (2),ew,W_select,a,n/a,subtract_rf,27,12.48,11.1115,20.0016,0.3876,-18.9989
french,MOM_D_decile03,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 3 (3),vw,W_common,a,n/a,subtract_rf,15,18.008,18.182,16.0989,0.7964,-5.66
french,MOM_D_decile03,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 3 (3),ew,W_common,a,n/a,subtract_rf,15,24.184,24.7951,20.1485,0.9425,-4.2
french,MOM_D_decile03,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 3 (3),vw,W_select,a,n/a,subtract_rf,27,18.9333,19.5605,14.0505,1.0108,-9.7663
french,MOM_D_decile03,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 3 (3),ew,W_select,a,n/a,subtract_rf,27,19.7822,19.8841,17.932,0.8399,-15.7823
french,MOM_D_decile04,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 4 (4),vw,W_common,a,n/a,subtract_rf,15,24.68,26.9198,11.4524,1.7038,-2.31
french,MOM_D_decile04,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 4 (4),ew,W_common,a,n/a,subtract_rf,15,20.216,20.2137,19.1256,0.7862,-6.32
french,MOM_D_decile04,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 4 (4),vw,W_select,a,n/a,subtract_rf,27,25.4089,27.7489,11.8521,1.7443,-8.9524
french,MOM_D_decile04,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 4 (4),ew,W_select,a,n/a,subtract_rf,27,14.5378,14.0668,16.6038,0.5916,-18.3387
french,MOM_D_decile05,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 5 (5),vw,W_common,a,n/a,subtract_rf,15,20.48,21.3758,14.3692,1.0649,-5.14
french,MOM_D_decile05,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 5 (5),ew,W_common,a,n/a,subtract_rf,15,18.056,17.9002,17.9526,0.7168,-5.97
french,MOM_D_decile05,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 5 (5),vw,W_select,a,n/a,subtract_rf,27,23.7511,25.4829,13.3062,1.4301,-6.5585
french,MOM_D_decile05,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 5 (5),ew,W_select,a,n/a,subtract_rf,27,15.5422,15.3268,15.9161,0.6798,-13.0081
french,MOM_D_decile06,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 6 (6),vw,W_common,a,n/a,subtract_rf,15,27.2,30.1384,11.0735,1.9885,-4.67
french,MOM_D_decile06,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 6 (6),ew,W_common,a,n/a,subtract_rf,15,18.744,18.6505,18.1701,0.7462,-6.32
french,MOM_D_decile06,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 6 (6),vw,W_select,a,n/a,subtract_rf,27,26.5244,29.1601,11.8304,1.8424,-5.3804
french,MOM_D_decile06,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 6 (6),ew,W_select,a,n/a,subtract_rf,27,16.1022,16.076,15.2213,0.7475,-13.8829
french,MOM_D_decile07,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 7 (7),vw,W_common,a,n/a,subtract_rf,15,26.72,29.3829,12.1798,1.766,-5.06
french,MOM_D_decile07,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 7 (7),ew,W_common,a,n/a,subtract_rf,15,23.992,24.6885,19.3978,0.9693,-6.91
french,MOM_D_decile07,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 7 (7),vw,W_select,a,n/a,subtract_rf,27,21.2756,22.8575,10.4033,1.5945,-5.06
french,MOM_D_decile07,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 7 (7),ew,W_select,a,n/a,subtract_rf,27,17.36,17.336,16.3615,0.773,-12.9103
french,MOM_D_decile08,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 8 (8),vw,W_common,a,n/a,subtract_rf,15,29.456,32.7407,13.162,1.8468,-5.97
french,MOM_D_decile08,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 8 (8),ew,W_common,a,n/a,subtract_rf,15,26.824,28.3627,18.5937,1.1638,-6.37
french,MOM_D_decile08,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 8 (8),vw,W_select,a,n/a,subtract_rf,27,25.8178,27.6401,15.6816,1.3476,-12.7226
french,MOM_D_decile08,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 8 (8),ew,W_select,a,n/a,subtract_rf,27,21.7689,22.64,15.7833,1.0809,-10.5068
french,MOM_D_decile09,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 9 (9),vw,W_common,a,n/a,subtract_rf,15,17.136,17.0485,16.8314,0.7097,-5.86
french,MOM_D_decile09,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 9 (9),ew,W_common,a,n/a,subtract_rf,15,22.92,23.0141,20.9632,0.8459,-7.94
french,MOM_D_decile09,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 9 (9),vw,W_select,a,n/a,subtract_rf,27,13.3822,12.8667,16.0011,0.5413,-12.6492
french,MOM_D_decile09,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 9 (9),ew,W_select,a,n/a,subtract_rf,27,15.4267,14.7731,18.1117,0.5914,-16.8316
french,MOM_D_decile10,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 10 (Hi),vw,W_common,a,n/a,subtract_rf,15,49.248,59.1639,20.2923,2.1691,-5.52
french,MOM_D_decile10,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 10 (Hi),ew,W_common,a,n/a,subtract_rf,15,27.064,26.6462,26.4413,0.8274,-10.1166
french,MOM_D_decile10,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 10 (Hi),vw,W_select,a,n/a,subtract_rf,27,30.1778,31.9894,20.9811,1.2153,-18.1486
french,MOM_D_decile10,10 Portfolios Formed on Prior (2-12) Return (Momentum) - decile 10 (Hi),ew,W_select,a,n/a,subtract_rf,27,19.2,17.9248,23.3151,0.6213,-22.2052
